日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-01-17,3385.19,3379.71,3387.09,3366.64,226395518,302407864136.0,0.6,-0.1,-3.54,0.49
2023-01-18,3383.24,3379.9,3390.82,3375.65,211891037,265843504870.0,0.45,0.01,0.19,0.46
2023-01-19,3376.86,3396.46,3396.46,3365.16,226107070,296524899553.0,0.93,0.49,16.56,0.49
2023-01-20,3403.74,3422.19,3424.54,3403.74,272891214,328693385478.0,0.61,0.76,25.73,0.59
2023-01-30,3468.4,3426.89,3470.1,3424.2,352907984,452714796360.0,1.34,0.14,4.7,0.76
2023-01-31,3423.56,3412.53,3435.18,3408.71,299784232,374904908792.0,0.77,-0.42,-14.36,0.65
2023-02-01,3419.39,3443.19,3443.19,3401.77,339127110,413012127688.0,1.21,0.9,30.66,0.73
2023-02-02,3450.37,3443.99,3454.52,3430.06,333092173,428266922951.0,0.71,0.02,0.8,0.72
2023-02-03,3433.48,3420.65,3433.48,3391.25,293061159,378355677680.0,1.23,-0.68,-23.34,0.63
2023-02-06,3401.0,3394.72,3406.94,3381.6,266693513,348799466031.0,0.74,-0.76,-25.93,0.58
2023-02-07,3401.6,3404.48,3406.6,3389.54,250678300,320867017289.0,0.5,0.29,9.76,0.54
2023-02-08,3408.05,3387.67,3413.94,3385.93,234308664,293025861767.0,0.82,-0.49,-16.81,0.51
2023-02-09,3383.17,3427.91,3427.91,3381.12,254260448,351335474282.0,1.38,1.19,40.24,0.55
2023-02-10,3423.78,3417.71,3427.47,3403.61,260314951,341443021641.0,0.7,-0.3,-10.2,0.56
2023-02-13,3413.85,3442.41,3443.39,3409.28,296898330,396678772658.0,1.0,0.72,24.7,0.64
2023-02-14,3447.45,3452.02,3452.45,3437.22,270750620,355313578855.0,0.44,0.28,9.61,0.59
2023-02-15,3452.8,3438.62,3455.08,3432.38,269677614,357317142340.0,0.66,-0.39,-13.4,0.58
2023-02-16,3439.92,3405.65,3468.35,3387.08,380468304,467995462816.0,2.36,-0.96,-32.97,0.82
2023-02-17,3401.13,3379.4,3419.75,3378.6,278126525,355334929223.0,1.21,-0.77,-26.25,0.6
2023-02-20,3386.17,3448.95,3449.69,3381.31,324676583,397451409372.0,2.02,2.06,69.55,0.7
2023-02-21,3450.31,3465.92,3468.29,3440.64,324101171,390415732472.0,0.8,0.49,16.97,0.7
2023-02-22,3450.72,3449.77,3466.45,3445.12,255147121,320303232389.0,0.62,-0.47,-16.15,0.55
2023-02-23,3452.24,3445.94,3466.87,3433.22,262109372,334147869101.0,0.98,-0.11,-3.83,0.57
2023-02-24,3445.7,3424.61,3446.9,3410.8,234022174,307844698571.0,1.05,-0.62,-21.33,0.51
2023-02-27,3413.94,3415.15,3434.6,3408.54,242569524,324236087609.0,0.76,-0.28,-9.46,0.52
2023-02-28,3423.22,3437.75,3438.6,3402.62,251247361,317503603006.0,1.05,0.66,22.6,0.54
2023-03-01,3437.24,3472.11,3475.04,3429.75,318065884,384038319436.0,1.32,1.0,34.36,0.69
2023-03-02,3467.55,3470.27,3480.89,3465.89,328240098,389021500968.0,0.43,-0.05,-1.84,0.71
2023-03-03,3474.57,3488.89,3491.2,3461.86,343779494,388596164196.0,0.85,0.54,18.62,0.74
2023-03-06,3492.69,3482.24,3493.78,3468.27,340313222,431347750113.0,0.73,-0.19,-6.65,0.74
2023-03-07,3480.33,3443.52,3504.09,3442.79,389663859,429780572654.0,1.76,-1.11,-38.72,0.84
2023-03-08,3429.63,3441.51,3441.51,3421.0,260237142,312610047024.0,0.6,-0.06,-2.01,0.56
2023-03-09,3444.33,3434.02,3447.62,3417.12,263818778,328612397918.0,0.89,-0.22,-7.49,0.57
2023-03-10,3412.42,3385.77,3419.41,3385.15,280901441,341965402290.0,1.0,-1.41,-48.25,0.61
2023-03-13,3383.75,3426.34,3426.34,3383.75,294674939,364155251202.0,1.26,1.2,40.57,0.64
2023-03-14,3419.23,3401.86,3419.33,3372.13,319615583,409705225816.0,1.38,-0.71,-24.48,0.69
2023-03-15,3418.36,3420.73,3431.01,3413.96,304955698,373075133749.0,0.5,0.55,18.87,0.66
2023-03-16,3400.93,3382.53,3414.55,3380.24,327135233,392690319438.0,1.0,-1.12,-38.2,0.71
2023-03-17,3401.79,3407.34,3438.16,3396.42,342727713,431713872420.0,1.23,0.73,24.81,0.74
2023-03-20,3410.89,3390.98,3425.63,3387.56,392209421,480003005330.0,1.12,-0.48,-16.36,0.85
2023-03-21,3397.21,3412.64,3413.01,3394.04,301565471,387656455195.0,0.56,0.64,21.66,0.65
2023-03-22,3420.78,3423.23,3437.54,3412.74,290538604,382135623143.0,0.73,0.31,10.59,0.63
2023-03-23,3415.9,3445.16,3445.16,3409.84,305835221,426214085270.0,1.03,0.64,21.93,0.66
2023-03-24,3441.04,3423.04,3441.04,3418.02,324216712,430366193560.0,0.67,-0.64,-22.12,0.7
2023-03-27,3419.02,3408.04,3419.02,3385.28,337475939,453112331854.0,0.99,-0.44,-15.0,0.73
2023-03-28,3413.49,3401.73,3421.39,3397.93,295376100,396504876770.0,0.69,-0.19,-6.31,0.64
2023-03-29,3410.41,3396.17,3411.37,3385.21,296521909,405225975005.0,0.77,-0.16,-5.56,0.64
2023-03-30,3399.28,3418.23,3420.85,3376.05,299268196,400814781490.0,1.32,0.65,22.06,0.65
2023-03-31,3420.53,3430.45,3436.27,3417.01,283220438,396141073945.0,0.56,0.36,12.22,0.61
2023-04-03,3435.14,3455.15,3458.66,3434.16,357279052,512885951055.0,0.71,0.72,24.7,0.77
2023-04-04,3455.96,3472.13,3472.13,3449.46,385594467,555414284600.0,0.66,0.49,16.98,0.83
2023-04-06,3461.81,3472.28,3474.29,3454.81,326869173,506008234262.0,0.56,0.0,0.15,0.71
2023-04-07,3472.11,3488.0,3489.29,3467.48,282728873,435963826977.0,0.63,0.45,15.72,0.61
2023-04-10,3492.06,3475.19,3493.33,3469.5,340560839,516095176372.0,0.68,-0.37,-12.81,0.74
2023-04-11,3477.0,3473.32,3477.41,3457.23,320352921,466635369961.0,0.58,-0.05,-1.87,0.69
2023-04-12,3476.77,3487.59,3491.27,3475.22,342728796,481697763617.0,0.46,0.41,14.27,0.74
2023-04-13,3481.39,3478.27,3495.24,3468.77,347544879,477207974577.0,0.76,-0.27,-9.32,0.75
2023-04-14,3486.68,3499.01,3501.05,3476.67,338040909,477988345129.0,0.7,0.6,20.74,0.73
2023-04-17,3497.88,3548.86,3548.86,3497.17,402531294,523446688514.0,1.48,1.42,49.85,0.87
2023-04-18,3542.14,3557.06,3560.03,3538.58,348167443,473919334468.0,0.6,0.23,8.2,0.75
2023-04-19,3554.98,3532.78,3558.8,3527.02,345892159,476178761183.0,0.89,-0.68,-24.28,0.75
2023-04-20,3529.56,3529.54,3534.09,3505.37,350119999,499410522749.0,0.81,-0.09,-3.24,0.76
2023-04-21,3526.35,3460.56,3530.17,3460.56,387083726,530192917473.0,1.97,-1.95,-68.98,0.84
2023-04-24,3460.09,3433.42,3462.49,3422.42,354022486,473049231950.0,1.16,-0.78,-27.14,0.77
2023-04-25,3434.47,3422.35,3447.21,3385.18,380674974,494006194257.0,1.81,-0.32,-11.07,0.82
2023-04-26,3412.21,3421.45,3436.05,3396.18,357673515,480094021474.0,1.16,-0.03,-0.9,0.77
2023-04-27,3413.26,3444.42,3458.49,3410.01,341351681,465812696420.0,1.42,0.67,22.97,0.74
2023-04-28,3441.54,3483.63,3485.32,3441.54,401264807,514596414388.0,1.27,1.14,39.21,0.87
2023-05-04,3466.01,3512.21,3514.58,3461.29,482997220,550180064621.0,1.53,0.82,28.58,1.04
2023-05-05,3512.4,3495.46,3526.55,3481.49,436251509,499055743974.0,1.28,-0.48,-16.75,0.94
2023-05-08,3502.29,3558.98,3564.46,3502.29,533822584,564438959354.0,1.78,1.82,63.52,1.15
2023-05-09,3566.72,3519.77,3584.12,3518.15,572759711,618878973006.0,1.85,-1.1,-39.21,1.24
2023-05-10,3509.28,3479.26,3511.43,3464.68,451509914,489295993506.0,1.33,-1.15,-40.51,0.98
2023-05-11,3484.0,3469.19,3494.04,3466.82,354000719,401050552784.0,0.78,-0.29,-10.07,0.77
2023-05-12,3463.84,3430.21,3479.26,3429.23,347107026,386848058685.0,1.44,-1.12,-38.98,0.75
2023-05-15,3427.6,3470.46,3470.46,3391.89,387833876,431466385185.0,2.29,1.17,40.25,0.84
2023-05-16,3469.86,3449.75,3478.01,3440.83,322335482,385235945582.0,1.07,-0.6,-20.71,0.7
2023-05-17,3440.28,3442.63,3457.64,3427.58,285591017,340348161348.0,0.87,-0.21,-7.12,0.62
2023-05-18,3447.01,3456.38,3473.76,3442.59,309801392,368253185516.0,0.91,0.4,13.75,0.67
2023-05-19,3447.54,3441.92,3461.68,3425.84,285259636,359343760837.0,1.04,-0.42,-14.46,0.62
2023-05-22,3436.72,3455.48,3468.16,3434.56,273743765,342280378539.0,0.98,0.39,13.56,0.59
2023-05-23,3453.71,3402.76,3457.32,3402.76,275131415,324517461110.0,1.58,-1.53,-52.72,0.59
2023-05-24,3393.8,3359.21,3393.8,3358.83,288542771,342491765887.0,1.03,-1.28,-43.55,0.62
2023-05-25,3351.47,3355.67,3361.62,3321.35,283293018,347408034032.0,1.2,-0.11,-3.54,0.61
2023-05-26,3353.15,3367.5,3376.17,3333.21,261430099,333053873022.0,1.28,0.35,11.83,0.56
2023-05-29,3375.13,3376.96,3386.96,3363.81,297148510,377627294409.0,0.69,0.28,9.46,0.64
2023-05-30,3369.85,3379.86,3386.6,3340.43,303278061,376400287642.0,1.37,0.09,2.9,0.66
2023-05-31,3369.82,3359.43,3371.66,3344.33,293947895,384509178868.0,0.81,-0.6,-20.43,0.64
2023-06-01,3350.55,3359.16,3380.81,3343.55,311912166,400108342759.0,1.11,-0.01,-0.27,0.67
2023-06-02,3367.36,3385.8,3389.89,3366.68,294161628,376092086922.0,0.69,0.79,26.64,0.64
2023-06-05,3387.61,3388.33,3400.6,3376.98,277756388,357069410648.0,0.7,0.07,2.53,0.6
2023-06-06,3384.11,3349.52,3404.04,3343.15,307958033,386775075851.0,1.8,-1.15,-38.81,0.67
2023-06-07,3351.73,3351.97,3365.22,3341.76,257768273,330471853423.0,0.7,0.07,2.45,0.56
2023-06-08,3348.91,3368.56,3381.11,3333.83,293222519,352900251241.0,1.41,0.49,16.59,0.63
2023-06-09,3368.0,3387.29,3387.29,3360.73,313811889,412795295245.0,0.79,0.56,18.73,0.68
2023-06-12,3380.88,3384.66,3395.78,3365.58,313472230,402744073017.0,0.89,-0.08,-2.63,0.68
2023-06-13,3379.47,3389.73,3391.24,3370.63,280217181,376677566402.0,0.61,0.15,5.07,0.61
2023-06-14,3394.4,3384.87,3405.3,3382.55,303089030,403442931027.0,0.67,-0.14,-4.86,0.66
2023-06-15,3386.42,3410.02,3410.02,3385.04,312911480,436964426168.0,0.74,0.74,25.15,0.68
2023-06-16,3413.52,3431.45,3434.82,3412.68,325933638,443879490709.0,0.65,0.63,21.43,0.7
2023-06-19,3429.17,3413.12,3429.17,3408.9,327369104,454641702015.0,0.59,-0.53,-18.33,0.71
2023-06-20,3409.7,3396.83,3410.0,3394.12,297892273,432541319781.0,0.47,-0.48,-16.29,0.64
2023-06-21,3386.09,3352.35,3392.67,3352.35,294092022,405813605209.0,1.19,-1.31,-44.48,0.64
2023-06-26,3330.67,3302.73,3334.64,3296.04,307787490,398397103162.0,1.15,-1.48,-49.62,0.67
2023-06-27,3305.55,3343.44,3348.65,3300.24,287311971,354130914338.0,1.47,1.23,40.71,0.62
2023-06-28,3337.16,3343.29,3346.72,3309.49,275892287,359488537388.0,1.11,0.0,-0.15,0.6
2023-06-29,3339.16,3335.91,3350.75,3332.92,250008324,339977772222.0,0.53,-0.22,-7.38,0.54
2023-06-30,3332.34,3356.65,3368.14,3331.37,265046983,359264558232.0,1.1,0.62,20.74,0.57
2023-07-03,3364.1,3400.64,3403.68,3364.1,312102217,420952846537.0,1.18,1.31,43.99,0.67
2023-07-04,3397.75,3402.07,3403.74,3390.15,279020102,386765429446.0,0.4,0.04,1.43,0.6
2023-07-05,3396.51,3378.57,3398.42,3374.01,263845492,350967823018.0,0.72,-0.69,-23.5,0.57
2023-07-06,3371.12,3360.34,3385.41,3354.16,245920048,320473590345.0,0.92,-0.54,-18.23,0.53
2023-07-07,3351.85,3351.01,3367.21,3343.24,255500543,313309237062.0,0.71,-0.28,-9.33,0.55
2023-07-10,3363.75,3358.47,3371.93,3346.88,236418287,311278877667.0,0.75,0.22,7.46,0.51
2023-07-11,3366.28,3376.98,3377.33,3355.01,227410029,309708659790.0,0.66,0.55,18.51,0.49
2023-07-12,3375.94,3350.54,3380.1,3347.71,271173441,365149303443.0,0.96,-0.78,-26.44,0.59
2023-07-13,3357.43,3392.88,3394.97,3357.43,276407528,373013243252.0,1.12,1.26,42.34,0.6
2023-07-14,3397.58,3394.15,3405.38,3390.27,273118921,368107125349.0,0.45,0.04,1.27,0.59
2023-07-17,3374.52,3364.68,3374.52,3350.25,250016799,321891348711.0,0.72,-0.87,-29.47,0.54
2023-07-18,3361.68,3352.25,3365.3,3344.04,234878708,307150952969.0,0.63,-0.37,-12.43,0.51
2023-07-19,3349.29,3353.33,3359.12,3335.23,217196321,281025660124.0,0.71,0.03,1.08,0.47
2023-07-20,3356.56,3322.58,3364.04,3318.53,238792474,302212744494.0,1.36,-0.92,-30.75,0.52
2023-07-21,3316.18,3320.7,3339.47,3309.76,225144368,280469504136.0,0.89,-0.06,-1.88,0.49
2023-07-24,3309.91,3317.0,3332.28,3303.26,216385918,259885444067.0,0.87,-0.11,-3.7,0.47
2023-07-25,3356.15,3387.66,3387.91,3356.15,348335635,410622681507.0,0.96,2.13,70.66,0.75
2023-07-26,3384.05,3378.72,3385.94,3368.06,316913825,328101316643.0,0.53,-0.26,-8.94,0.68
2023-07-27,3381.28,3372.04,3402.39,3365.53,326824102,331905854164.0,1.09,-0.2,-6.68,0.71
2023-07-28,3361.61,3434.22,3438.79,3355.59,410761058,436681415999.0,2.47,1.84,62.18,0.89
2023-07-31,3446.06,3450.02,3482.69,3439.5,458647731,511218831122.0,1.26,0.46,15.8,0.99
2023-08-01,3447.63,3449.93,3465.04,3437.98,459649483,440845597461.0,0.78,0.0,-0.09,0.99
2023-08-02,3440.38,3419.24,3449.79,3409.38,405110329,388775759599.0,1.17,-0.89,-30.69,0.88
2023-08-03,3411.77,3439.04,3439.46,3404.16,384402008,389186131130.0,1.03,0.58,19.8,0.83
2023-08-04,3455.45,3447.01,3475.33,3440.37,470620202,496933467330.0,1.02,0.23,7.97,1.02
2023-08-07,3435.11,3426.81,3435.11,3416.0,360096184,392867287315.0,0.55,-0.59,-20.2,0.78
2023-08-08,3418.3,3418.19,3432.8,3403.57,316330303,355595985573.0,0.85,-0.25,-8.62,0.68
2023-08-09,3408.24,3401.3,3414.47,3396.9,270984835,309599388559.0,0.51,-0.49,-16.89,0.59
2023-08-10,3398.89,3411.83,3414.44,3390.39,287185858,307113078723.0,0.71,0.31,10.53,0.62
2023-08-11,3411.73,3343.31,3411.73,3343.31,329892518,339005015125.0,2.01,-2.01,-68.52,0.71
2023-08-14,3312.31,3332.01,3334.2,3293.46,299578577,322375964127.0,1.22,-0.34,-11.3,0.65
2023-08-15,3334.26,3329.69,3340.2,3299.42,273072143,300678128291.0,1.22,-0.07,-2.32,0.59
2023-08-16,3317.65,3302.46,3330.22,3302.03,281414661,303357141577.0,0.85,-0.82,-27.23,0.61
2023-08-17,3289.04,3316.74,3320.63,3274.26,294345981,320528427022.0,1.4,0.43,14.28,0.64
2023-08-18,3318.14,3283.38,3332.86,3283.38,294135207,320230592052.0,1.49,-1.01,-33.36,0.64
2023-08-21,3277.12,3242.48,3286.51,3242.48,265546164,293525196276.0,1.34,-1.25,-40.9,0.57
2023-08-22,3253.81,3271.2,3277.97,3223.15,309069576,348428209591.0,1.69,0.89,28.72,0.67
2023-08-23,3266.92,3227.23,3267.05,3226.4,272035668,297812400575.0,1.24,-1.34,-43.97,0.59
2023-08-24,3235.11,3231.31,3256.42,3221.54,299776895,332256042690.0,1.08,0.13,4.08,0.65
2023-08-25,3216.97,3212.31,3234.24,3200.72,293080598,317520284041.0,1.04,-0.59,-19.0,0.63
2023-08-28,3374.78,3248.58,3374.78,3238.59,485199558,516878495602.0,4.24,1.13,36.27,1.05
2023-08-29,3241.55,3287.55,3297.91,3239.97,398517099,443589909698.0,1.78,1.2,38.97,0.86
2023-08-30,3296.48,3288.91,3306.2,3278.14,347183949,414421869840.0,0.85,0.04,1.36,0.75
2023-08-31,3286.22,3271.0,3291.9,3264.79,312012771,361833257550.0,0.82,-0.54,-17.91,0.67
2023-09-01,3277.48,3285.11,3296.16,3274.5,291658507,334426770991.0,0.66,0.43,14.11,0.63
2023-09-04,3298.45,3330.99,3330.99,3295.68,365997030,404192974977.0,1.07,1.4,45.88,0.79
2023-09-05,3323.31,3307.21,3323.31,3302.7,293788568,342572913950.0,0.62,-0.71,-23.78,0.63
2023-09-06,3299.61,3311.09,3315.37,3288.89,266764669,323831702788.0,0.8,0.12,3.88,0.58
2023-09-07,3304.9,3273.64,3304.97,3272.02,268996812,316974626475.0,1.0,-1.13,-37.45,0.58
2023-09-08,3265.11,3267.78,3277.54,3255.13,227907294,269854155540.0,0.68,-0.18,-5.86,0.49
2023-09-11,3270.81,3295.1,3308.03,3264.74,290215066,351687228561.0,1.32,0.84,27.32,0.63
2023-09-12,3292.53,3289.08,3300.02,3286.2,234507707,281699180236.0,0.42,-0.18,-6.02,0.51
2023-09-13,3289.83,3274.43,3296.11,3257.53,249521762,281877898061.0,1.17,-0.45,-14.65,0.54
2023-09-14,3276.27,3278.06,3286.96,3262.63,263830427,281496870532.0,0.74,0.11,3.63,0.57
2023-09-15,3285.44,3268.84,3294.23,3257.97,291733854,325849664323.0,1.11,-0.28,-9.22,0.63
2023-09-18,3261.17,3277.4,3280.32,3248.62,259245041,299431806728.0,0.97,0.26,8.56,0.56
2023-09-19,3275.35,3276.41,3282.91,3264.42,253394324,273837945835.0,0.56,-0.03,-0.99,0.55
2023-09-20,3269.82,3259.23,3273.45,3258.8,228002982,242910075605.0,0.45,-0.52,-17.18,0.49
2023-09-21,3253.57,3234.21,3264.39,3234.21,228487439,243412821269.0,0.93,-0.77,-25.02,0.49
2023-09-22,3234.27,3284.22,3284.35,3228.0,285746959,321170736325.0,1.74,1.55,50.01,0.62
2023-09-25,3282.95,3266.56,3282.95,3262.94,257955498,294491153698.0,0.61,-0.54,-17.66,0.56
2023-09-26,3264.91,3252.56,3271.47,3252.56,222528983,269882360882.0,0.58,-0.43,-14.0,0.48
2023-09-27,3254.41,3257.81,3276.87,3254.21,240343814,293292587885.0,0.7,0.16,5.25,0.52
2023-09-28,3268.76,3261.13,3273.04,3256.34,236144737,288219871814.0,0.51,0.1,3.32,0.51
2023-10-09,3250.14,3247.01,3253.77,3221.48,264240311,302508979191.0,0.99,-0.43,-14.12,0.57
2023-10-10,3254.83,3224.26,3260.72,3222.1,255178264,293475791107.0,1.19,-0.7,-22.75,0.55
2023-10-11,3235.24,3228.16,3245.69,3220.76,259754439,326389565161.0,0.77,0.12,3.9,0.56
2023-10-12,3252.05,3258.52,3260.72,3242.03,274689446,325751123587.0,0.58,0.94,30.36,0.59
2023-10-13,3241.81,3237.72,3244.87,3229.8,254967226,309427698242.0,0.46,-0.64,-20.8,0.55
2023-10-16,3240.84,3222.77,3240.89,3212.14,263680209,314185579082.0,0.89,-0.46,-14.95,0.57
2023-10-17,3225.52,3232.95,3233.55,3213.44,258850600,299910242487.0,0.62,0.32,10.18,0.56
2023-10-18,3225.68,3207.04,3225.68,3205.27,268416777,310177709130.0,0.63,-0.8,-25.91,0.58
2023-10-19,3190.75,3151.09,3190.75,3150.43,303853587,354943650895.0,1.26,-1.74,-55.95,0.66
2023-10-20,3140.56,3127.62,3151.99,3121.44,266976669,307284970965.0,0.97,-0.74,-23.47,0.58
2023-10-23,3113.78,3081.78,3117.78,3065.2,278706117,303853938780.0,1.68,-1.47,-45.84,0.6
2023-10-24,3087.03,3105.81,3108.45,3071.0,310829084,339771361266.0,1.22,0.78,24.03,0.67
2023-10-25,3131.16,3118.26,3138.36,3116.44,332221708,362710532530.0,0.71,0.4,12.45,0.72
2023-10-26,3103.57,3133.19,3135.34,3099.25,291689924,332143798814.0,1.16,0.48,14.93,0.63
2023-10-27,3122.77,3164.02,3176.02,3119.07,321609183,385503349382.0,1.82,0.98,30.83,0.7
2023-10-30,3155.45,3167.93,3174.98,3147.83,360398620,439407188929.0,0.86,0.12,3.91,0.78
2023-10-31,3165.91,3165.02,3169.45,3152.27,319705421,386143519783.0,0.54,-0.09,-2.91,0.69
2023-11-01,3185.41,3169.53,3185.56,3159.93,279955736,346976670976.0,0.81,0.14,4.51,0.61
2023-11-02,3175.37,3155.22,3185.86,3154.92,268659264,311826414811.0,0.98,-0.45,-14.31,0.58
2023-11-03,3158.42,3177.63,3188.31,3158.42,268368351,329157700158.0,0.95,0.71,22.41,0.58
2023-11-06,3194.77,3206.57,3207.18,3184.84,372698022,447429278699.0,0.7,0.91,28.94,0.81
2023-11-07,3200.81,3205.38,3213.06,3189.87,326655620,400871195432.0,0.72,-0.04,-1.19,0.71
2023-11-08,3198.95,3200.18,3211.41,3184.34,335405558,414947151480.0,0.84,-0.16,-5.2,0.72
2023-11-09,3195.25,3201.19,3211.84,3193.36,315244330,388259056630.0,0.58,0.03,1.01,0.68
2023-11-10,3190.98,3186.21,3191.46,3173.75,285247861,346692715122.0,0.55,-0.47,-14.98,0.62
2023-11-13,3191.53,3194.12,3196.34,3174.87,290234411,343951666450.0,0.67,0.25,7.91,0.63
2023-11-14,3194.43,3204.14,3207.77,3191.93,294647780,358077160568.0,0.5,0.31,10.02,0.64
2023-11-15,3226.14,3221.71,3229.38,3212.8,303987491,389322994972.0,0.52,0.55,17.57,0.66
2023-11-16,3215.43,3198.73,3220.28,3198.73,270905838,329188778928.0,0.67,-0.71,-22.98,0.59
2023-11-17,3191.03,3202.34,3203.91,3180.69,267428670,328429536838.0,0.73,0.11,3.61,0.58
2023-11-20,3205.03,3217.01,3221.41,3190.99,287363727,366880485485.0,0.95,0.46,14.67,0.62
2023-11-21,3223.82,3216.54,3239.51,3211.73,330455617,391176515602.0,0.86,-0.01,-0.47,0.71
2023-11-22,3208.76,3191.03,3216.59,3191.03,288842012,330079730199.0,0.79,-0.79,-25.51,0.62
2023-11-23,3189.02,3210.15,3211.22,3181.26,276378636,315353518312.0,0.94,0.6,19.12,0.6
2023-11-24,3208.53,3188.18,3208.53,3184.22,287485150,311029762512.0,0.76,-0.68,-21.97,0.62
2023-11-27,3185.25,3178.5,3185.43,3160.94,310162335,350357747638.0,0.77,-0.3,-9.68,0.67
2023-11-28,3175.24,3185.7,3186.9,3166.47,268559665,316952810122.0,0.64,0.23,7.2,0.58
2023-11-29,3185.59,3168.05,3186.15,3163.82,277604968,321774483046.0,0.7,-0.55,-17.65,0.6
2023-11-30,3167.43,3176.53,3177.79,3159.76,282443223,326307287897.0,0.57,0.27,8.48,0.61
2023-12-01,3174.09,3178.55,3182.89,3156.11,285841525,335250801052.0,0.84,0.06,2.02,0.62
2023-12-04,3180.29,3169.39,3186.23,3168.79,287962236,344023544125.0,0.55,-0.29,-9.16,0.62
2023-12-05,3163.18,3116.32,3163.18,3116.32,293687076,340060048913.0,1.48,-1.67,-53.07,0.63
2023-12-06,3110.7,3112.73,3129.94,3102.97,293843167,335874863565.0,0.87,-0.12,-3.59,0.64
2023-12-07,3109.24,3109.84,3120.12,3091.94,295833925,347513103553.0,0.91,-0.09,-2.89,0.64
2023-12-08,3108.99,3113.31,3125.16,3105.75,368735896,422717837363.0,0.62,0.11,3.47,0.8
2023-12-11,3099.39,3136.27,3140.73,3072.22,359884926,404880810564.0,2.2,0.74,22.96,0.78
2023-12-12,3130.9,3148.93,3149.25,3124.74,287397239,332805195090.0,0.78,0.4,12.66,0.62
2023-12-13,3142.53,3112.62,3142.53,3112.62,282557148,331223873846.0,0.95,-1.15,-36.31,0.61
2023-12-14,3124.09,3102.35,3130.87,3101.39,271242996,312435392034.0,0.95,-0.33,-10.27,0.59
2023-12-15,3110.04,3085.11,3120.5,3082.48,289073353,321854475947.0,1.23,-0.56,-17.24,0.62
2023-12-18,3078.83,3072.79,3094.14,3065.97,292948876,304781753177.0,0.91,-0.4,-12.32,0.63
2023-12-19,3070.64,3074.47,3082.96,3055.29,265762309,283084232924.0,0.9,0.05,1.68,0.57
2023-12-20,3074.17,3042.7,3079.4,3042.62,265360629,290686220354.0,1.2,-1.03,-31.77,0.57
2023-12-21,3032.1,3060.09,3065.91,3021.63,282341914,315762199650.0,1.46,0.57,17.39,0.61
2023-12-22,3060.69,3055.96,3077.93,3047.28,296461701,327339914648.0,1.0,-0.13,-4.13,0.64
2023-12-25,3050.82,3060.29,3062.12,3044.72,229659984,261309736155.0,0.57,0.14,4.33,0.5
2023-12-26,3059.41,3039.47,3059.41,3033.13,227909387,259911562073.0,0.86,-0.68,-20.82,0.49
2023-12-27,3040.8,3055.91,3059.44,3030.34,247678382,278807987406.0,0.96,0.54,16.44,0.54
2023-12-28,3054.34,3097.94,3105.21,3050.43,338940931,392194745364.0,1.79,1.38,42.03,0.73
2023-12-29,3093.87,3119.1,3119.23,3093.01,290459984,348790539256.0,0.85,0.68,21.16,0.63
2024-01-02,3116.82,3105.84,3120.49,3105.84,303916348,345746017757.0,0.47,-0.43,-13.26,0.66
2024-01-03,3100.42,3111.03,3115.28,3096.38,285134140,320788878153.0,0.61,0.17,5.19,0.62
2024-01-04,3109.19,3097.55,3110.43,3078.93,264729376,296022087708.0,1.01,-0.43,-13.48,0.57
2024-01-05,3092.79,3071.16,3111.84,3058.08,300810124,325690677529.0,1.74,-0.85,-26.39,0.65
2024-01-08,3065.14,3027.5,3066.2,3027.5,270063691,290520843611.0,1.26,-1.42,-43.66,0.58
2024-01-09,3027.22,3033.6,3041.43,3018.03,262696482,294203943327.0,0.77,0.2,6.1,0.57
2024-01-10,3027.0,3017.22,3043.99,3009.63,243760571,280893264450.0,1.13,-0.54,-16.38,0.53
2024-01-11,3013.13,3026.58,3036.56,3006.7,266744937,298167289077.0,0.99,0.31,9.36,0.58
2024-01-12,3019.66,3021.69,3044.96,3018.42,261395683,282656973105.0,0.88,-0.16,-4.89,0.56
2024-01-15,3011.8,3026.18,3045.24,3008.29,244390591,269022392643.0,1.22,0.15,4.49,0.53
2024-01-16,3021.2,3034.25,3037.07,2999.78,286029399,300602038553.0,1.23,0.27,8.07,0.62
2024-01-17,3027.21,2970.97,3027.41,2970.97,261029692,282841486484.0,1.86,-2.09,-63.28,0.56
2024-01-18,2959.49,2983.72,2987.37,2894.76,390083896,400422052142.0,3.12,0.43,12.75,0.84
2024-01-19,2974.47,2969.58,2988.01,2959.68,266503092,296546933915.0,0.95,-0.47,-14.14,0.58
2024-01-22,2963.52,2889.94,2965.42,2867.95,349821598,359588077273.0,3.28,-2.68,-79.64,0.76
2024-01-23,2880.01,2905.22,2919.78,2856.12,308393242,311888782725.0,2.2,0.53,15.28,0.67
2024-01-24,2916.88,2957.35,2960.42,2876.21,368173788,356730137961.0,2.9,1.79,52.13,0.8
2024-01-25,2960.55,3046.8,3047.51,2958.33,441035547,437084703327.0,3.02,3.02,89.45,0.95
2024-01-26,3038.18,3051.06,3065.8,3030.3,420304545,401850628934.0,1.17,0.14,4.26,0.91
2024-01-29,3051.44,3022.86,3065.39,3022.84,409960003,396544003110.0,1.39,-0.92,-28.2,0.89
2024-01-30,3004.96,2967.47,3020.78,2966.14,335103941,328766519723.0,1.81,-1.83,-55.39,0.72
